[INFO ] [2020-12-03 21:28:57,620] Register - Step 01: Open Home Page
[INFO ] [2021-01-01 05:13:57,970] Edit Employee[Salary] - Step 08: Enter to 'Comments' textbox with value Salary per month
[INFO ] [2021-01-01 05:13:58,226] Edit Employee[Salary] - Step 09: Click to 'Save' button at 'Salary' form 
[INFO ] [2021-01-01 05:13:59,698] Edit Employee[Salary] - Step 09: Verify Salary table are display successfully 
[INFO ] [2021-01-01 05:13:59,779]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-01 05:13:59,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-01 05:13:59,908]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-01 05:13:59,972]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-01 05:14:00,063]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-01 05:14:00,190] OS name = windows 10
[INFO ] [2021-01-01 05:14:01,609] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-01-02 05:45:35,021] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-02 05:45:36,684] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-02 05:45:37,068] Precondition step 03: Click to Login button
[INFO ] [2021-01-02 05:45:43,299] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-02 05:45:46,048] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-02 05:45:47,346] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-02 05:45:47,919] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-02 05:45:48,251] Add Employee - Step 05: Input to LastName with Ha583
[INFO ] [2021-01-02 05:45:48,602] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-02 05:45:48,747] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-02 05:45:48,898] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-02 05:45:52,616] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-02 05:45:52,859]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:45:53,011] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-02 05:45:53,148]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:45:53,149] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-02 05:45:53,302]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:45:53,302] Add Employee - Step 12: Verify LastNameHa583
[INFO ] [2021-01-02 05:45:53,437]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:45:53,437] Add Employee - Step 13: Verify EmployeeID0249
[INFO ] [2021-01-02 05:45:53,565]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:45:55,056] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-02 05:45:55,330] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-02 05:45:55,711] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-02 05:45:56,079] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha981
[INFO ] [2021-01-02 05:45:56,447] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-02 05:45:56,845] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-02 05:45:57,186] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-02 05:45:57,846] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-02 05:45:58,156] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-02 05:45:58,860] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-02 05:46:01,155] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-02 05:46:01,392]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,392] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-02 05:46:01,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,500] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-02 05:46:01,611]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,611] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-02 05:46:01,709]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,710] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-02 05:46:01,813]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,813] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-02 05:46:01,909]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:01,909] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-02 05:46:02,133]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:02,134] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-02 05:46:07,428]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:07,429] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-02 05:46:07,546]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:08,165] Edit Employee[Salary] - Step 01: Open 'Salary' tag 
[INFO ] [2021-01-02 05:46:09,761] Edit Employee[Salary] - Step 02: Click to 'Add' button at 'Salary'  
[INFO ] [2021-01-02 05:46:10,079] Edit Employee[Salary] - Step 03: Select to 'Pay Grade' dropdown with value : Grade 1
[INFO ] [2021-01-02 05:46:10,358] Edit Employee[Salary] - Step 04: Enter to 'Salary Component' textbox with value Hana-Annual Basic Payment
[INFO ] [2021-01-02 05:46:10,834] Edit Employee[Salary] - Step 05: Select to 'Pay Frequency' dropdown with valueMonthly on first pay of month.
[INFO ] [2021-01-02 05:46:11,145] Edit Employee[Salary] - Step 06: Select to 'Currency ' dropdown with value United States Dollar
[INFO ] [2021-01-02 05:46:11,427] Edit Employee[Salary] - Step 07: Enter to 'Amount ' textbox with value  50000
[INFO ] [2021-01-02 05:46:11,777] Edit Employee[Salary] - Step 08: Enter to 'Comments' textbox with value Salary per month
[INFO ] [2021-01-02 05:46:12,138] Edit Employee[Salary] - Step 09: Click to 'Save' button at 'Salary' form 
[INFO ] [2021-01-02 05:46:13,715] Edit Employee[Salary] - Step 09: Verify Salary table are display successfully 
[INFO ] [2021-01-02 05:46:13,812]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:13,912]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:14,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:14,123]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:14,217]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:46:14,801] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-02 05:46:16,242] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-02 05:46:16,526] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-02 05:46:16,826] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-02 05:46:17,134] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-02 05:46:17,410] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-02 05:46:48,316] OS name = windows 10
[INFO ] [2021-01-02 05:46:50,772] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-01-02 05:50:16,656] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-02 05:50:17,116] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-02 05:50:17,456] Precondition step 03: Click to Login button
[INFO ] [2021-01-02 05:50:21,359] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-02 05:50:24,064] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-02 05:50:25,048] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-02 05:50:25,412] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-02 05:50:25,666] Add Employee - Step 05: Input to LastName with Ha281
[INFO ] [2021-01-02 05:50:25,912] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-02 05:50:26,027] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-02 05:50:26,128] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-02 05:50:28,993] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-02 05:50:29,114]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:29,235] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-02 05:50:29,336]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:29,336] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-02 05:50:29,456]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:29,457] Add Employee - Step 12: Verify LastNameHa281
[INFO ] [2021-01-02 05:50:29,563]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:29,563] Add Employee - Step 13: Verify EmployeeID0251
[INFO ] [2021-01-02 05:50:29,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:30,660] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-02 05:50:30,886] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-02 05:50:31,159] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-02 05:50:31,404] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha690
[INFO ] [2021-01-02 05:50:31,658] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-02 05:50:31,922] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-02 05:50:32,180] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-02 05:50:32,457] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-02 05:50:32,679] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-02 05:50:33,111] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-02 05:50:34,886] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-02 05:50:35,089]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,089] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-02 05:50:35,194]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,194] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-02 05:50:35,313]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,313] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-02 05:50:35,378]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,378] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-02 05:50:35,451]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,451] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-02 05:50:35,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,532] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-02 05:50:35,701]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:35,701] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-02 05:50:39,249]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:39,249] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-02 05:50:39,330]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:50:39,343] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-02 05:50:40,441] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-02 05:50:40,663] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-02 05:50:40,939] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-02 05:50:41,134] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-02 05:50:41,335] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-02 05:50:41,704] Edit Employee[Job] - Step 07: Select 'Sub Unit' with :  Quality Assurance
[INFO ] [2021-01-02 05:51:11,969] Edit Employee[Job] - Step 08: Select 'Location' with :Texas R&D
[INFO ] [2021-01-02 05:51:12,177] Edit Employee[Job] - Step 09: Input 'Start Date' with :2019-07-05
[INFO ] [2021-01-02 05:51:12,519] Edit Employee[Job] - Step 10: Input 'End Date' with :2020-05-05
[INFO ] [2021-01-02 05:51:12,887] Edit Employee[Job] - Step 11: Click to Save button at Job
[INFO ] [2021-01-02 05:51:14,856] Edit Employee[Job] - Step 012: Verify 'Job Title' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:15,310]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:15,310] Edit Employee[Job] - Step 013: Verify 'Employment Status' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:15,512]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:15,513] Edit Employee[Job] - Step 014: Verify 'Job Catagory' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:15,814]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:15,815] Edit Employee[Job] - Step 015: Verify 'Joined Date' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:15,914]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:15,914] Edit Employee[Job] - Step 016: Verify 'Sub Unit' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:16,153]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:16,153] Edit Employee[Job] - Step 017: Verify 'Location' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:16,354]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:16,355] Edit Employee[Job] - Step 018: Verify 'Start Date' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:16,413]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:16,413] Edit Employee[Job] - Step 019: Verify 'End Date' dropdown edited successfully 
[INFO ] [2021-01-02 05:51:16,477]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 05:51:16,663] OS name = windows 10
[INFO ] [2021-01-02 05:51:18,406] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-01-02 20:29:49,381] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-02 20:29:50,914] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-02 20:29:51,182] Precondition step 03: Click to Login button
[INFO ] [2021-01-02 20:29:58,677] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-02 20:30:01,426] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-02 20:30:03,061] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-02 20:30:03,519] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-02 20:30:03,806] Add Employee - Step 05: Input to LastName with Ha423
[INFO ] [2021-01-02 20:30:04,174] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-02 20:30:04,808] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-02 20:30:05,268] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-02 20:30:10,993] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-02 20:30:11,123]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:11,282] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-02 20:30:11,371]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:11,372] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-02 20:30:11,476]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:11,477] Add Employee - Step 12: Verify LastNameHa423
[INFO ] [2021-01-02 20:30:11,580]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:11,581] Add Employee - Step 13: Verify EmployeeID0267
[INFO ] [2021-01-02 20:30:11,679]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:14,746] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-02 20:30:15,001] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-02 20:30:15,390] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-02 20:30:15,721] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha860
[INFO ] [2021-01-02 20:30:16,048] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-02 20:30:16,359] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-02 20:30:16,704] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-02 20:30:17,259] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-02 20:30:17,755] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-02 20:30:18,660] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-02 20:30:21,019] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-02 20:30:21,220]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,221] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-02 20:30:21,320]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,320] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-02 20:30:21,423]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,423] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-02 20:30:21,523]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,523] Edit Employee[Personal] - Step 015: Verify 'SSN Number' textbox edit successfully 
[INFO ] [2021-01-02 20:30:21,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,613] Edit Employee[Personal] - Step 016: Verify 'Gender' textbox edit successfully 
[INFO ] [2021-01-02 20:30:21,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,697] Edit Employee[Personal] - Step 017: Verify 'Marital Status' dropdown edit successfully 
[INFO ] [2021-01-02 20:30:21,912]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:21,913] Edit Employee[Personal] - Step 018: Verify 'Nationality ' dropdown edit successfully 
[INFO ] [2021-01-02 20:30:26,544]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:26,545] Edit Employee[Personal] - Step 020: Verify 'Date of birth ' dropdown edit successfully 
[INFO ] [2021-01-02 20:30:26,623]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:30:26,947] Edit Employee[Job] - Step 01: Open 'Job' tag 
[INFO ] [2021-01-02 20:30:29,900] Edit Employee[Job] - Step 02: Click to Edit button at Job
[INFO ] [2021-01-02 20:30:30,085] Edit Employee[Job] - Step 03: Select 'Job Title' with :QA Engineer
[INFO ] [2021-01-02 20:30:30,292] Edit Employee[Job] - Step 04: Select 'Employment Status' with :Full-Time Permanent
[INFO ] [2021-01-02 20:30:30,531] Edit Employee[Job] - Step 05: Select 'Job Catagory' with :Technicians
[INFO ] [2021-01-02 20:30:30,751] Edit Employee[Job] - Step 06: Input 'Joined Date' with :2019-05-05
[INFO ] [2021-01-02 20:30:31,179] Edit Employee[Job] - Step 07: Select 'Sub Unit' with :  Quality Assurance
[INFO ] [2021-01-02 20:31:01,479] Edit Employee[Job] - Step 08: Select 'Location' with :Texas R&D
[INFO ] [2021-01-02 20:31:01,702] Edit Employee[Job] - Step 09: Input 'Start Date' with :2019-07-05
[INFO ] [2021-01-02 20:31:02,119] Edit Employee[Job] - Step 10: Input 'End Date' with :2020-05-05
[INFO ] [2021-01-02 20:31:02,501] Edit Employee[Job] - Step 11: Click to Save button at Job
[INFO ] [2021-01-02 20:31:05,145] Edit Employee[Job] - Step 012: Verify 'Job Title' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:05,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:05,610] Edit Employee[Job] - Step 013: Verify 'Employment Status' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:05,822]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:05,823] Edit Employee[Job] - Step 014: Verify 'Job Catagory' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,170]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,170] Edit Employee[Job] - Step 015: Verify 'Joined Date' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,257]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,258] Edit Employee[Job] - Step 016: Verify 'Sub Unit' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,491] Edit Employee[Job] - Step 017: Verify 'Location' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,690]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,691] Edit Employee[Job] - Step 018: Verify 'Start Date' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,758]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,758] Edit Employee[Job] - Step 019: Verify 'End Date' dropdown edited successfully 
[INFO ] [2021-01-02 20:31:06,826]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:31:06,870] Edit Employee[Report-to]] - Step 01: Open 'Report-to' tag 
[INFO ] [2021-01-02 20:31:08,241] Edit Employee[Report-to] - Step 02: Click to Add button at Report-to
[INFO ] [2021-01-02 20:31:39,144] OS name = windows 10
[INFO ] [2021-01-02 20:31:42,880] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-01-02 20:36:13,931] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-02 20:38:24,146] Precondition step 01: Input Username textbox with Admin
[INFO ] [2021-01-02 20:38:24,775] Precondition step 02: Input Password textbox with admin123
[INFO ] [2021-01-02 20:38:25,188] Precondition step 03: Click to Login button
[INFO ] [2021-01-02 20:38:31,509] Add Employee - Step 01: Open Page PIM
[INFO ] [2021-01-02 20:38:33,876] Add Employee - Step 02: Click to add btn
[INFO ] [2021-01-02 20:38:36,821] Add Employee - Step 03: Input to FirstName with Bui
[INFO ] [2021-01-02 20:38:37,165] Add Employee - Step 04:Input to MiddleName with Nhat
[INFO ] [2021-01-02 20:38:37,432] Add Employee - Step 05: Input to LastName with Ha95
[INFO ] [2021-01-02 20:38:37,681] Add Employee - Step 06: Get employee Id
[INFO ] [2021-01-02 20:38:38,077] Add Employee - Step 07: Upload avatar
[INFO ] [2021-01-02 20:38:38,168] Add Employee - Step 08: Click to save btn
[INFO ] [2021-01-02 20:38:44,548] Add Employee - Step 09: Verify fullname header
[INFO ] [2021-01-02 20:38:44,665]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:45,294] Add Employee - Step 10: Verify FirstNameBui
[INFO ] [2021-01-02 20:38:45,387]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:45,387] Add Employee - Step 11: Verify MiddleNameNhat
[INFO ] [2021-01-02 20:38:45,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:45,491] Add Employee - Step 12: Verify LastNameHa95
[INFO ] [2021-01-02 20:38:45,591]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:45,592] Add Employee - Step 13: Verify EmployeeID0278
[INFO ] [2021-01-02 20:38:45,694]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:49,781] Edit Employee[Personal] - Step 01: Click to 'Edit' button at 'Personal Details' form 
[INFO ] [2021-01-02 20:38:49,992] Edit Employee[Personal] - Step 02: Enter new info to 'First Name' textbox with value : Hana
[INFO ] [2021-01-02 20:38:50,310] Edit Employee[Personal] - Step 03: Enter new info to 'Middle Name' textbox with value : Nhat
[INFO ] [2021-01-02 20:38:50,564] Edit Employee[Personal] - Step 04: Enter new info to 'Last Name' textbox with value : Ha975
[INFO ] [2021-01-02 20:38:50,868] Edit Employee[Personal] - Step 05: Enter new info to 'SSN Number' textbox  with value : 837-96-6611
[INFO ] [2021-01-02 20:38:51,129] Edit Employee[Personal] - Step 06: Click to 'Gender' radio with Male
[INFO ] [2021-01-02 20:38:51,437] Edit Employee[Personal] - Step 07: Select to 'Marital Status' dropdown with 'Single 
[INFO ] [2021-01-02 20:38:51,870] Edit Employee[Personal] - Step 08: Select to 'Nationality' dropdown with Vietnamese 
[INFO ] [2021-01-02 20:38:52,106] Edit Employee[Personal] - Step 09: Enter new info to 'Date of birth' textbox with value : 1992-05-05
[INFO ] [2021-01-02 20:38:52,876] Edit Employee[Personal] - Step 10: Click to 'Save' button at 'Personal Detail' form 
[INFO ] [2021-01-02 20:38:55,253] Edit Employee[Personal] - Step 11: Verify success message display with value 'Successfully Saved' 
[INFO ] [2021-01-02 20:38:55,427]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:55,428] Edit Employee[Personal] - Step 012: Verify 'First Name' textbox edit successfully
[INFO ] [2021-01-02 20:38:55,506]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:55,508] Edit Employee[Personal] - Step 013: Verify 'Midele Name' textbox edit successfully 
[INFO ] [2021-01-02 20:38:55,590]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-01-02 20:38:55,591] Edit Employee[Personal] - Step 014: Verify 'Last Name' textbox edit successfully 
[INFO ] [2021-01-02 20:38:55,710]  -------------------------- PASSED -------------------------- 
